date,trend_spread,high,high_today,high_after,high_trend,low,low_today,low_after,low_trend,spread_after
2013-11-15,13.371368628799454,HD,79.18,78.83,-0.44203081586260234,CSCO,21.2,20.95,-1.179245283018868,-0.7372144671562657
2013-11-18,4.593824472473582,JPM,55.03,55.44,0.7450481555515112,MSFT,36.65,36.47,-0.49113233287858044,-1.2361804884300915
2013-11-19,4.630723837103578,JPM,55.44,55.39,-0.09018759018758507,V,197.03,197.76,0.3705019540171496,0.4606895442047346
2013-11-20,5.463261238345321,CVX,120.93,122.37,1.190771520714461,BA,131.71,132.18,0.35684458279553477,-0.8339269379189261
2013-11-21,5.100472580927873,V,201.25,201.76,0.25341614906831844,BA,132.18,135.21,2.2923286427598737,2.038912493691555
2013-11-22,5.781580815279941,TRV,89.47,89.74,0.3017771319995485,INTC,23.64,23.53,-0.46531302876480296,-0.7670901607643514
2013-11-25,8.616347537658871,CAT,83.36,83.32,-0.04798464491363514,INTC,23.53,23.43,-0.4249893752656244,-0.3770047303519893
2013-11-26,3.985296490287242,CAT,83.32,83.63,0.3720595295247267,IBM,176.34,177.99,0.9356924123851682,0.5636328828604416
2013-11-27,3.0891726425353085,MMM,132.63,132.64,0.007539772298869717,XOM,93.14,92.82,-0.34356882112949044,-0.35110859342836015
2013-11-29,3.000159185589791,MSFT,37.85,38.16,0.8190224570673584,DIS,69.68,70.05,0.5309988518943604,-0.2880236051729981
2013-12-02,6.608792247271551,MSFT,38.16,38.02,-0.3668763102725196,MMM,126.85,125.77,-0.8513992905005899,-0.48452298022807033
2013-12-03,6.159825208732473,XOM,93.73,94.0,0.28806145310999254,MMM,125.77,125.63,-0.11131430388805007,-0.3993757569980426
2013-12-04,3.6817183663322863,MSFT,38.65,37.72,-2.4062095730918496,DD,59.84,59.69,-0.25066844919787046,2.155541123893979
2013-12-05,4.901103065525095,INTC,24.03,24.59,2.3304203079483927,MRK,48.0,48.57,1.1875000000000004,-1.1429203079483923
2013-12-06,6.51531335169562,INTC,24.59,24.69,0.40666937779585777,JPM,55.35,55.79,0.7949412827461567,0.38827190495029895
2013-12-09,2.8662105566358163,GE,26.74,26.69,-0.1869857890800193,V,201.23,199.07,-1.0733985986184946,-0.8864128095384753
2013-12-10,3.0430616757820843,GS,169.16,167.04,-1.2532513596594967,HD,78.16,78.55,0.4989764585465719,1.7522278182060687
2013-12-11,5.700275629258924,V,205.29,203.07,-1.0813970480783277,NKE,76.37,76.0,-0.48448343590415677,0.5969136121741709
2013-12-12,6.1161474589560365,V,203.07,206.99,1.9303688383316178,UNH,70.75,70.23,-0.7349823321554715,-2.665351170487089
2013-12-13,4.176804541768048,XOM,94.64,96.54,2.007607776838552,CSCO,19.92,20.35,2.158634538152609,0.151026761314057
2013-12-16,3.5610658529113577,IBM,176.88,174.8,-1.1759384893713163,WMT,77.24,76.75,-0.6343863283272849,0.5415521610440314
2013-12-17,5.6884144761126825,MMM,130.53,134.91,3.3555504481728304,PG,79.67,81.11,1.8074557549893282,-1.5480946931835022
2013-12-18,7.217264426297623,MMM,134.91,135.52,0.45215328737677984,MSFT,36.31,35.98,-0.9088405397962142,-1.360993827172994
2013-12-19,4.567703553417515,MMM,135.52,135.83,0.22874852420307132,MSFT,35.98,36.53,1.5286270150083499,1.2998784908052785
2013-12-20,3.5389848892334235,AXP,87.12,87.86,0.8494031221303889,PFE,30.0,30.1,0.3333333333333381,-0.5160697887970509
2013-12-23,4.238265092498975,CAT,88.85,89.79,1.0579628587507168,NKE,76.87,77.42,0.7154936906465424,-0.3424691681041744
2013-12-24,3.290824065209767,CSCO,21.34,21.45,0.5154639175257705,PG,80.06,80.5,0.5495878091431398,0.034123891617369284
2013-12-26,2.4923826371418696,XOM,100.19,100.8,0.6088431979239439,JPM,57.46,57.4,-0.10442046641142058,-0.7132636643353645
2013-12-27,2.5055219968099602,XOM,100.8,99.6,-1.1904761904761934,JPM,57.4,57.21,-0.33101045296166853,0.8594657375145248
2013-12-30,3.852267202240335,DIS,76.23,76.4,0.22300931391840703,BA,135.16,135.72,0.4143237644273471,0.19131445050894005
2013-12-31,3.5752029274984,DIS,76.4,76.27,-0.17015706806283987,JNJ,90.94,90.38,-0.6157906311853996,-0.4456335631225597
2014-01-02,2.9021881454265217,JPM,57.85,58.29,0.7605877268798578,PG,79.3,79.21,-0.11349306431274075,-0.8740807911925985
2014-01-03,3.0262224018581314,JPM,58.29,58.63,0.5832904443300796,KO,40.14,39.95,-0.47334329845540046,-1.05663374278548
2014-01-06,4.193033607439128,JNJ,91.67,93.62,2.12719537471365,MSFT,35.86,36.14,0.7808142777467963,-1.3463810969668535
2014-01-07,4.93856975786601,JNJ,93.62,93.49,-0.13885921811579754,DD,61.89,62.69,1.292615931491351,1.4314751496071485
2014-01-08,3.4900774509885255,JNJ,93.49,94.05,0.5989945448711117,TRV,87.06,87.16,0.11486331265793052,-0.48413123221318116
2014-01-09,5.317311768975662,DD,63.49,63.1,-0.6142699637738235,T,33.11,33.18,0.2114164904862588,0.8256864542600822
2014-01-10,3.3941795538555266,CAT,89.4,88.78,-0.6935123042505643,CVX,119.94,118.2,-1.4507253626813366,-0.7572130584307722
2014-01-13,10.538279687215859,MRK,52.71,52.59,-0.2276607854297049,CVX,118.2,118.52,0.27072758037224465,0.49838836580194956
2014-01-14,8.533062274321725,MRK,52.59,52.11,-0.9127210496292146,NKE,74.94,75.2,0.34694422204430897,1.2596652716735237
2014-01-15,6.236230194429666,MSFT,36.49,36.62,0.3562619895861755,MRK,52.11,52.09,-0.03838034926117064,-0.3946423388473461
2014-01-16,4.820795288030584,MSFT,36.62,36.11,-1.392681594756958,UNH,72.5,72.26,-0.33103448275861364,1.0616471119983444
2014-01-17,6.85850547916937,V,231.76,231.51,-0.10787021056265103,UNH,72.26,72.9,0.8856905618599509,0.9935607724226019
2014-01-21,8.156070466335759,V,231.51,232.57,0.45786359120556447,INTC,25.35,25.07,-1.1045364891518783,-1.5624000803574427
2014-01-22,6.905739408001581,BA,143.56,140.52,-2.117581499024792,IBM,181.26,181.73,0.2592960388392358,2.376877537864028
2014-01-23,3.892493380721805,DIS,74.79,72.72,-2.767749699157651,DD,61.32,59.55,-2.8864970645792614,-0.11874736542161024
2014-01-24,7.81743055797558,MSFT,36.54,35.76,-2.1346469622331723,BA,135.88,136.59,0.5225198704739534,2.6571668327071256
2014-01-27,8.454508098037422,CAT,90.76,91.93,1.289114147201412,V,215.83,220.56,2.191539637677797,0.9024254904763849
2014-01-28,9.306199994940604,CAT,91.93,90.09,-2.0015228978570687,CSCO,21.57,21.47,-0.46360686138155505,1.5379160364755138
2014-01-29,7.2819148178229955,MSFT,36.39,36.59,0.5496015388843167,BA,129.05,125.82,-2.5029058504455777,-3.0525073893298944
2014-01-30,11.016074256188018,DD,61.11,60.58,-0.8672884961544775,BA,125.82,124.56,-1.0014306151645136,-0.13414211901003614
2014-01-31,7.39557595532547,CAT,93.36,91.88,-1.5852613538988904,CVX,110.65,110.16,-0.4428377767736187,1.1424235771252718
2014-02-03,3.8376093069546204,PFE,30.35,31.18,2.7347611202635855,CVX,110.16,109.85,-0.2814088598402345,-3.01616998010382
2014-02-04,7.727660995557104,PFE,31.18,30.65,-1.6998075689544616,UTX,108.53,107.35,-1.087256979636973,0.6125505893174885
2014-02-05,5.224567819693875,DD,61.47,62.52,1.708150317227923,UTX,107.35,108.88,1.425244527247323,-0.2829057899806
2014-02-06,7.721354650142175,DIS,75.56,75.67,0.14557967178401193,T,31.59,31.88,0.9180120291231376,0.7724323573391256
2014-02-07,5.210519594452029,DIS,75.67,77.06,1.836923483546981,VZ,46.29,46.39,0.2160293799956825,-1.6208941035512985
2014-02-10,5.250712764941423,BA,126.45,129.43,2.356662712534602,UNH,69.49,70.37,1.2663692617642968,-1.0902934507703053
2014-02-11,4.281756482504065,JNJ,92.31,91.76,-0.5958184378723834,UNH,70.37,69.99,-0.5400028421202354,0.055815595752148006
2014-02-12,2.6584410810693138,NKE,73.88,74.64,1.0286951813752099,PG,76.88,77.18,0.39021852237254345,-0.6384766590026665
2014-02-13,3.614335432874758,T,33.06,32.72,-1.0284331518451402,CSCO,22.08,22.37,1.3134057971014614,2.3418389489466014
2014-02-14,6.486396974228537,UNH,73.26,73.56,0.4095004095004056,VZ,46.0,45.47,-1.1521739130434807,-1.5616743225438863
2014-02-18,6.729494392088011,UNH,73.56,73.29,-0.3670473083197336,KO,37.18,36.81,-0.9951586874663729,-0.6281113791466393
2014-02-19,5.141966677364219,MSFT,37.51,37.75,0.6398293788323167,KO,36.81,37.01,0.5433306166802383,-0.09649876215207842
2014-02-20,7.067224398213632,VZ,47.59,46.75,-1.7650766967850458,WMT,73.05,72.65,-0.5475701574264086,1.217506539358637
2014-02-21,4.53825991841771,NKE,76.25,77.6,1.7704918032786812,WMT,72.65,72.88,0.3165863730213211,-1.4539054302573602
2014-02-24,7.371079532511011,UNH,75.74,75.05,-0.9110113546342722,VZ,45.72,45.78,0.13123359580052993,1.0422449504348021
2014-02-25,6.240454925943089,HD,80.52,81.23,0.8817685047193343,VZ,45.78,45.84,0.13106159895151218,-0.7507069057678222
2014-02-26,7.220769141171328,HD,81.23,81.5,0.3323895112643063,BA,126.61,128.56,1.5401627043677457,1.2077731931034394
2014-02-27,3.3727977410343084,VZ,46.98,47.06,0.17028522775650362,MCD,95.08,95.15,0.07362221287337756,-0.09666301488312606
2014-02-28,3.2134089854555765,VZ,47.06,46.79,-0.5737356566085914,CSCO,21.62,21.39,-1.0638297872340445,-0.49009413062545315
2014-03-03,3.551484156723955,UNH,76.82,77.85,1.3407966675344978,V,221.44,225.5,1.8334537572254346,0.4926570896909368
2014-03-04,3.327852516918891,PFE,32.69,32.75,0.18354236769655027,MMM,132.68,133.85,0.8818209225203403,0.69827855482379
2014-03-05,6.126347276082191,GS,171.9,172.6,0.40721349621872516,XOM,93.8,93.76,-0.042643923240929686,-0.44985741945965485
2014-03-06,5.724185850369661,JPM,58.53,59.03,0.8542627712284299,XOM,93.76,94.99,1.3118600682593746,0.45759729703094476
2014-03-07,3.6120772784908635,NKE,79.46,78.98,-0.6040775232821417,PFE,32.43,32.39,-0.12334258402713273,0.480734939255009
2014-03-10,3.499670538302328,XOM,95.5,94.01,-1.5602094240837643,DIS,81.97,81.05,-1.1223618396974524,0.4378475843863119
2014-03-11,5.942302018467925,MCD,98.78,98.71,-0.07086454747925429,GS,169.89,169.72,-0.10006474777796662,-0.029200200298712328
2014-03-12,5.871286933308264,MCD,98.71,97.37,-1.35751190355586,GS,169.72,166.7,-1.7794013669573474,-0.42188946340148736
2014-03-13,4.387110312018019,T,31.93,32.07,0.43845912934544495,PFE,31.12,31.23,0.353470437017993,-0.08498869232745193
2014-03-14,3.2901174217853275,T,32.07,32.46,1.2160898035547258,AXP,89.94,91.03,1.2119190571492144,-0.004170746405511405
2014-03-17,3.229698554103228,BA,125.42,124.04,-1.1003029819805417,WMT,74.68,74.77,0.12051419389393304,1.2208171758744748
2014-03-18,5.183857847984876,MSFT,39.55,39.27,-0.7079646017698965,MCD,97.31,96.1,-1.2434487719658904,-0.5354841701959939
2014-03-19,6.704318720989077,UNH,79.96,81.53,1.9634817408704448,BA,122.24,123.73,1.2189136125654525,-0.7445681283049923
2014-03-20,6.552936639792348,UNH,81.53,81.34,-0.23304305163743128,V,221.82,223.37,0.6987647642232493,0.9318078158606806
2014-03-21,9.066423743358344,T,33.86,34.01,0.44300059066745,NKE,75.21,74.86,-0.46536364845099637,-0.9083642391184463
2014-03-24,7.393989121280914,WMT,76.76,76.87,0.14330380406461624,NKE,74.86,73.65,-1.6163505209724736,-1.7596543250370897
2014-03-25,6.708856337239939,IBM,195.04,192.62,-1.2407711238720198,V,218.4,215.68,-1.2454212454212448,-0.00465012154922495
2014-03-26,6.572792741312875,MRK,56.02,55.73,-0.5176722599071871,GS,161.73,162.29,0.34625610585543953,0.8639283657626267
2014-03-27,4.07257449719862,XOM,96.24,97.7,1.5170407315045802,IBM,189.83,190.45,0.32660801770003484,-1.1904327138045454
2014-03-28,4.832401594602979,XOM,97.7,97.68,-0.020470829068573202,V,212.09,215.86,1.7775472676693902,1.7980180967379633
2014-03-31,4.553418843693862,MSFT,40.99,41.42,1.0490363503293478,KO,38.66,38.41,-0.6466632177961719,-1.6956995681255198
2014-04-01,5.722436171730158,CSCO,23.1,22.99,-0.47619047619048904,KO,38.41,38.33,-0.20827909398593675,0.2679113822045523
2014-04-02,4.272398866294353,CSCO,22.99,23.09,0.43497172683776175,KO,38.33,38.07,-0.678319853900334,-1.1132915807380956
2014-04-03,3.730966491234079,CAT,101.95,101.57,-0.37273173124081377,MSFT,41.01,39.87,-2.7798098024871996,-2.407078071246386
2014-04-04,4.6220756311116356,INTC,26.16,26.49,1.2614678899082503,MSFT,39.87,39.8,-0.1755706044645104,-1.4370384943727608
2014-04-07,6.839805020889117,KO,38.62,38.9,0.7250129466597648,V,203.41,202.59,-0.4031266899365779,-1.1281396365963428
2014-04-08,6.95910675787775,INTC,26.91,26.98,0.2601263470828699,GS,156.56,158.16,1.0219724067450142,0.7618460596621444
2014-04-09,4.168315583073168,NKE,73.56,72.45,-1.5089722675367039,T,34.92,35.12,0.5727376861397357,2.0817099536764396
2014-04-10,4.060572397128742,MRK,55.85,55.92,0.12533572068039442,DIS,77.51,77.01,-0.6450780544445878,-0.7704137751249822
2014-04-11,7.653931166765574,MCD,99.29,100.11,0.8258636317856715,JPM,55.3,54.96,-0.6148282097649119,-1.4406918415505834
2014-04-14,5.97338372046845,CVX,118.7,120.3,1.3479359730412759,JPM,54.96,54.8,-0.29112081513828914,-1.639056788179565
2014-04-15,4.916584707984446,KO,40.18,40.59,1.0204081632653155,JPM,54.8,55.26,0.8394160583941622,-0.18099210487115325
2014-04-16,6.052794434980265,KO,40.59,40.72,0.3202759300320164,UNH,78.19,75.78,-3.082235579997438,-3.4025115100294543
2014-04-17,7.691491339903732,DIS,79.99,79.11,-1.100137517189643,UNH,75.78,74.95,-1.095275798363682,0.004861718825960981
2014-04-21,6.702742095578797,PFE,30.86,31.0,0.4536616979909286,UNH,74.95,75.76,1.0807204803202166,0.627058782329288
2014-04-22,4.27441837745758,HD,79.67,78.52,-1.443454248776209,MCD,99.32,99.13,-0.19130084575110526,1.2521534030251038
2014-04-23,5.359801676182009,BA,130.63,129.86,-0.5894511214881588,T,34.92,34.5,-1.2027491408934756,-0.6132980194053168
2014-04-24,6.888985008775583,TRV,88.59,88.31,-0.316062761033978,T,34.5,34.49,-0.028985507246371042,0.28707725378760696
2014-04-25,6.350178552255309,MCD,100.73,100.31,-0.416956219596944,V,198.93,201.42,1.2516965766852564,1.6686527962822004
2014-04-28,8.141725113106343,PFE,32.04,31.76,-0.8739076154806416,V,201.42,202.67,0.6205937841326581,1.4945013996132996
